,Date,Team,TeamRank,TeamRating,Score,Opponent,OppRank,OppRating,RatingDiff,GameTo15VictoryMargin
1152,2020-02-22,Haverford/Bryn Mawr,81,1217,"Score(team_a=5, team_b=6)",SUNY-Geneseo,111.0,1014.0,203.0,-2.5
1155,2020-02-22,Haverford/Bryn Mawr,81,1217,"Score(team_a=11, team_b=5)",NYU,101.0,1075.0,142.0,8.181818181818182
1156,2020-02-23,Haverford/Bryn Mawr,81,1217,"Score(team_a=13, team_b=4)",Ithaca,219.0,35.0,1182.0,10.384615384615383
1157,2020-02-23,Haverford/Bryn Mawr,81,1217,"Score(team_a=9, team_b=7)",Wesleyan,103.0,1058.0,159.0,3.3333333333333335
1159,2020-02-23,Haverford/Bryn Mawr,81,1217,"Score(team_a=10, team_b=3)",Swarthmore,115.0,950.0,267.0,10.5
1162,2020-03-07,Haverford/Bryn Mawr,81,1217,"Score(team_a=11, team_b=1)",RIT,228.0,-83.0,1300.0,13.636363636363635
1163,2020-03-08,Haverford/Bryn Mawr,81,1217,"Score(team_a=12, team_b=4)",SUNY-Fredonia,190.0,371.0,846.0,10.0
1164,2020-03-08,Haverford/Bryn Mawr,81,1217,"Score(team_a=12, team_b=6)",Rhode Island,163.0,580.0,637.0,7.5
1165,2020-03-08,Haverford/Bryn Mawr,81,1217,"Score(team_a=8, team_b=9)",Cincinnati,94.0,1098.0,119.0,-1.6666666666666667
1167,2020-01-25,Clemson,82,1211,"Score(team_a=6, team_b=7)",Auburn,90.0,1127.0,84.0,-2.142857142857143
1169,2020-01-25,Clemson,82,1211,"Score(team_a=13, team_b=2)",Tennessee,91.0,1118.0,93.0,12.692307692307692
1170,2020-01-25,Clemson,82,1211,"Score(team_a=8, team_b=4)",Georgia State,144.0,770.0,441.0,7.5
1172,2020-01-26,Clemson,82,1211,"Score(team_a=7, team_b=5)",Auburn,90.0,1127.0,84.0,4.285714285714286
1181,2020-02-15,Boston College,83,1208,"Score(team_a=13, team_b=3)",Franciscan,227.0,-35.0,1243.0,11.538461538461537
1183,2020-02-15,Boston College,83,1208,"Score(team_a=12, team_b=5)",George Mason,137.0,820.0,388.0,8.75
1184,2020-02-16,Boston College,83,1208,"Score(team_a=9, team_b=5)",Georgetown,108.0,1029.0,179.0,6.666666666666667
1193,2020-01-25,San Diego State University,85,1198,"Score(team_a=12, team_b=2)",Arizona,180.0,466.0,732.0,12.5
1194,2020-01-25,San Diego State University,85,1198,"Score(team_a=6, team_b=7)",Denver,116.0,949.0,249.0,-2.142857142857143
1196,2020-01-25,San Diego State University,85,1198,"Score(team_a=8, team_b=7)",Arizona State,145.0,755.0,443.0,1.875
1197,2020-01-26,San Diego State University,85,1198,"Score(team_a=11, team_b=4)",Northern Arizona,126.0,888.0,310.0,9.545454545454545
1200,2020-02-08,San Diego State University,85,1198,"Score(team_a=13, team_b=0)",Lewis & Clark,174.0,521.0,677.0,14.999999999999998
1201,2020-02-08,San Diego State University,85,1198,"Score(team_a=13, team_b=1)",Humboldt State,157.0,642.0,556.0,13.846153846153845
1208,2020-03-07,San Diego State University,85,1198,"Score(team_a=9, team_b=5)",Nevada-Reno,140.0,803.0,395.0,6.666666666666667
1209,2020-03-07,San Diego State University,85,1198,"Score(team_a=9, team_b=3)",Santa Clara,136.0,823.0,375.0,10.0
1210,2020-03-08,San Diego State University,85,1198,"Score(team_a=6, team_b=7)",Cal State-Long Beach,95.0,1084.0,114.0,-2.142857142857143
1212,2020-02-08,Texas A&M,86,1176,"Score(team_a=13, team_b=1)",Sam Houston State,213.0,130.0,1046.0,13.846153846153845
1213,2020-02-08,Texas A&M,86,1176,"Score(team_a=12, team_b=4)",Texas Christian,181.0,460.0,716.0,10.0
1214,2020-02-08,Texas A&M,86,1176,"Score(team_a=9, team_b=6)",Trinity,117.0,943.0,233.0,5.0
1215,2020-02-09,Texas A&M,86,1176,"Score(team_a=15, team_b=2)",Houston,241.0,-323.0,1499.0,13.0
1216,2020-02-09,Texas A&M,86,1176,"Score(team_a=11, team_b=10)",Rice,113.0,956.0,220.0,1.3636363636363635
1217,2020-02-09,Texas A&M,86,1176,"Score(team_a=15, team_b=7)",Trinity,117.0,943.0,233.0,8.0
1218,2020-02-22,Texas A&M,86,1176,"Score(team_a=13, team_b=1)",North Texas,216.0,80.0,1096.0,13.846153846153845
1219,2020-02-22,Texas A&M,86,1176,"Score(team_a=8, team_b=5)",Rice,113.0,956.0,220.0,5.625
1225,2020-02-23,Texas A&M,86,1176,"Score(team_a=13, team_b=11)",Trinity,117.0,943.0,233.0,2.3076923076923075
1231,2020-02-23,Brown,87,1146,"Score(team_a=14, team_b=5)",Harvard,129.0,873.0,273.0,9.642857142857142
1232,2020-03-07,Brown,87,1146,"Score(team_a=6, team_b=9)",Colby,89.0,1133.0,13.0,-5.0
1235,2020-03-07,Brown,87,1146,"Score(team_a=9, team_b=2)",Princeton,187.0,404.0,742.0,11.666666666666668
1236,2020-03-08,Brown,87,1146,"Score(team_a=13, team_b=4)",Amherst,156.0,656.0,490.0,10.384615384615383
1237,2020-03-08,Brown,87,1146,"Score(team_a=10, team_b=6)",MIT,133.0,844.0,302.0,6.0
1239,2020-02-01,Southern California,88,1138,"Score(team_a=13, team_b=2)",California-Irvine,170.0,546.0,592.0,12.692307692307692
1240,2020-02-01,Southern California,88,1138,"Score(team_a=11, team_b=5)",Arizona,180.0,466.0,672.0,8.181818181818182
1241,2020-02-02,Southern California,88,1138,"Score(team_a=9, team_b=2)",Arizona State,145.0,755.0,383.0,11.666666666666668
1242,2020-02-02,Southern California,88,1138,"Score(team_a=9, team_b=5)",Cal State-Long Beach,95.0,1084.0,54.0,6.666666666666667
1243,2020-02-02,Southern California,88,1138,"Score(team_a=11, team_b=8)",Chico State,121.0,929.0,209.0,4.090909090909091
1253,2020-03-01,Colby,89,1133,"Score(team_a=13, team_b=1)",Amherst,156.0,656.0,477.0,13.846153846153845
1259,2020-03-07,Colby,89,1133,"Score(team_a=8, team_b=7)",Amherst,156.0,656.0,477.0,1.875
1260,2020-03-08,Colby,89,1133,"Score(team_a=8, team_b=5)",NYU,101.0,1075.0,58.0,5.625
1261,2020-03-08,Colby,89,1133,"Score(team_a=5, team_b=9)",Cornell,96.0,1082.0,51.0,-6.666666666666667
1264,2020-01-25,Auburn,90,1127,"Score(team_a=7, team_b=6)",Tennessee,91.0,1118.0,9.0,2.142857142857143
1269,2020-02-15,Auburn,90,1127,"Score(team_a=10, team_b=8)",Tennessee,91.0,1118.0,9.0,3.0
1270,2020-02-15,Auburn,90,1127,"Score(team_a=11, team_b=1)",Alabama-Huntsville,124.0,909.0,218.0,13.636363636363635
1271,2020-02-15,Auburn,90,1127,"Score(team_a=10, team_b=6)",Alabama-Birmingham,125.0,894.0,233.0,6.0
1274,2020-02-16,Auburn,90,1127,"Score(team_a=11, team_b=5)",Jacksonville State,173.0,527.0,600.0,8.181818181818182
1280,2020-01-26,Tennessee,91,1118,"Score(team_a=11, team_b=6)",Georgia Southern,193.0,332.0,786.0,6.8181818181818175
1281,2020-01-26,Tennessee,91,1118,"Score(team_a=8, team_b=6)",Tulane,120.0,929.0,189.0,3.75
1282,2020-01-26,Tennessee,91,1118,"Score(team_a=8, team_b=7)",Mississippi State,102.0,1066.0,52.0,1.875
1286,2020-02-15,Tennessee,91,1118,"Score(team_a=6, team_b=7)",Alabama-Huntsville,124.0,909.0,209.0,-2.142857142857143
1287,2020-02-16,Tennessee,91,1118,"Score(team_a=10, team_b=11)",Alabama-Birmingham,125.0,894.0,224.0,-1.3636363636363635
1288,2020-02-16,Tennessee,91,1118,"Score(team_a=13, team_b=5)",Wisconsin-Milwaukee,152.0,701.0,417.0,9.23076923076923
1289,2020-02-16,Tennessee,91,1118,"Score(team_a=13, team_b=7)",Alabama-Birmingham,125.0,894.0,224.0,6.9230769230769225
1291,2020-02-29,Tennessee,91,1118,"Score(team_a=7, team_b=6)",Alabama-Huntsville,124.0,909.0,209.0,2.142857142857143
1295,2020-03-01,Tennessee,91,1118,"Score(team_a=13, team_b=6)",Georgia College,149.0,715.0,403.0,8.076923076923077
1299,2020-02-29,Kentucky,92,1112,"Score(team_a=8, team_b=5)",Georgia College,149.0,715.0,397.0,5.625
1303,2020-03-01,Kentucky,92,1112,"Score(team_a=11, team_b=10)",Alabama-Huntsville,124.0,909.0,203.0,1.3636363636363635
1304,2020-02-01,Occidental,93,1101,"Score(team_a=10, team_b=8)",Arizona State,145.0,755.0,346.0,3.0
1305,2020-02-01,Occidental,93,1101,"Score(team_a=8, team_b=7)",Cal State-Long Beach,95.0,1084.0,17.0,1.875
1309,2020-02-02,Occidental,93,1101,"Score(team_a=8, team_b=10)",Chico State,121.0,929.0,172.0,-3.0
1313,2020-02-29,Occidental,93,1101,"Score(team_a=9, team_b=5)",Claremont,158.0,616.0,485.0,6.666666666666667
1317,2020-03-07,Occidental,93,1101,"Score(team_a=7, team_b=5)",Sonoma State,162.0,589.0,512.0,4.285714285714286
1318,2020-03-07,Occidental,93,1101,"Score(team_a=9, team_b=7)",Cal State-Long Beach,95.0,1084.0,17.0,3.3333333333333335
1320,2020-03-08,Occidental,93,1101,"Score(team_a=8, team_b=7)",Cal State-Long Beach,95.0,1084.0,17.0,1.875
1326,2020-03-07,Cincinnati,94,1098,"Score(team_a=13, team_b=2)",RIT,228.0,-83.0,1181.0,12.692307692307692
1328,2020-03-07,Cincinnati,94,1098,"Score(team_a=11, team_b=4)",Rhode Island,163.0,580.0,518.0,9.545454545454545
1330,2020-03-08,Cincinnati,94,1098,"Score(team_a=12, team_b=3)",SUNY-Fredonia,190.0,371.0,727.0,11.25
1336,2020-02-01,Cal State-Long Beach,95,1084,"Score(team_a=9, team_b=5)",Arizona State,145.0,755.0,329.0,6.666666666666667
1340,2020-03-07,Cal State-Long Beach,95,1084,"Score(team_a=10, team_b=3)",Sonoma State,162.0,589.0,495.0,10.5
1344,2020-03-08,Cal State-Long Beach,95,1084,"Score(team_a=9, team_b=6)",Nevada-Reno,140.0,803.0,281.0,5.0
1348,2020-03-07,Cornell,96,1082,"Score(team_a=8, team_b=5)",Princeton,187.0,404.0,678.0,5.625
1349,2020-03-07,Cornell,96,1082,"Score(team_a=5, team_b=4)",Amherst,156.0,656.0,426.0,3.0
1353,2020-02-22,Lehigh,97,1082,"Score(team_a=12, team_b=2)",Johns Hopkins,235.0,-171.0,1253.0,12.5
1354,2020-02-22,Lehigh,97,1082,"Score(team_a=7, team_b=4)",Syracuse,119.0,930.0,152.0,6.428571428571429
1355,2020-02-22,Lehigh,97,1082,"Score(team_a=9, team_b=3)",Maryland-Baltimore County,171.0,543.0,539.0,10.0
1357,2020-02-23,Lehigh,97,1082,"Score(team_a=13, team_b=0)",Salisbury,249.0,-537.0,1619.0,14.999999999999998
1358,2020-02-23,Lehigh,97,1082,"Score(team_a=15, team_b=1)",Goucher,253.0,-826.0,1908.0,14.0
1359,2020-02-23,Lehigh,97,1082,"Score(team_a=10, team_b=5)",MIT,133.0,844.0,238.0,7.5
1371,2020-02-15,North Georgia,98,1079,"Score(team_a=11, team_b=0)",Berry,211.0,162.0,917.0,14.999999999999998
1372,2020-02-15,North Georgia,98,1079,"Score(team_a=11, team_b=3)",Tennessee-Chattanooga,166.0,568.0,511.0,10.909090909090908
1375,2020-02-29,North Georgia,98,1079,"Score(team_a=6, team_b=7)",Catholic,134.0,838.0,241.0,-2.142857142857143
1378,2020-02-29,North Georgia,98,1079,"Score(team_a=13, team_b=2)",East Carolina,141.0,795.0,284.0,12.692307692307692
1379,2020-03-01,North Georgia,98,1079,"Score(team_a=13, team_b=1)",Charleston,179.0,467.0,612.0,13.846153846153845
1380,2020-03-01,North Georgia,98,1079,"Score(team_a=6, team_b=9)",Maryland,110.0,1018.0,61.0,-5.0
1381,2020-03-01,North Georgia,98,1079,"Score(team_a=12, team_b=8)",East Carolina,141.0,795.0,284.0,5.0
1382,2020-03-07,Brandeis,99,1076,"Score(team_a=5, team_b=4)",Drexel,146.0,748.0,328.0,3.0
1383,2020-03-07,Brandeis,99,1076,"Score(team_a=7, team_b=5)",Connecticut,104.0,1057.0,19.0,4.285714285714286
1384,2020-03-07,Brandeis,99,1076,"Score(team_a=7, team_b=2)",Williams,161.0,592.0,484.0,10.714285714285714
1386,2020-03-08,Brandeis,99,1076,"Score(team_a=13, team_b=2)",SUNY-Stony Brook,127.0,884.0,192.0,12.692307692307692
1388,2020-03-08,Brandeis,99,1076,"Score(team_a=6, team_b=8)",Connecticut,104.0,1057.0,19.0,-3.75
1389,2020-02-08,Richmond,100,1075,"Score(team_a=13, team_b=5)",Maryland-Baltimore County,171.0,543.0,532.0,9.23076923076923
1392,2020-02-08,Richmond,100,1075,"Score(team_a=9, team_b=10)",George Mason,137.0,820.0,255.0,-1.5
1394,2020-02-09,Richmond,100,1075,"Score(team_a=9, team_b=7)",American,123.0,916.0,159.0,3.3333333333333335
1398,2020-02-22,NYU,101,1075,"Score(team_a=9, team_b=3)",Ithaca,219.0,35.0,1040.0,10.0
1400,2020-02-23,NYU,101,1075,"Score(team_a=10, team_b=4)",Amherst,156.0,656.0,419.0,9.0
1402,2020-02-23,NYU,101,1075,"Score(team_a=8, team_b=6)",Wesleyan,103.0,1058.0,17.0,3.75
1403,2020-02-23,NYU,101,1075,"Score(team_a=8, team_b=6)",SUNY-Geneseo,111.0,1014.0,61.0,3.75
1404,2020-03-07,NYU,101,1075,"Score(team_a=7, team_b=2)",Yale,109.0,1026.0,49.0,10.714285714285714
1405,2020-03-07,NYU,101,1075,"Score(team_a=8, team_b=5)",MIT,133.0,844.0,231.0,5.625
1409,2020-03-08,NYU,101,1075,"Score(team_a=4, team_b=10)",Yale,109.0,1026.0,49.0,-9.0
1412,2020-01-25,Mississippi State,102,1066,"Score(team_a=13, team_b=2)",Georgia Southern,193.0,332.0,734.0,12.692307692307692
1414,2020-01-26,Mississippi State,102,1066,"Score(team_a=8, team_b=2)",Belmont,199.0,283.0,783.0,11.25
1415,2020-01-26,Mississippi State,102,1066,"Score(team_a=9, team_b=5)",Georgia College,149.0,715.0,351.0,6.666666666666667
1417,2020-02-29,Mississippi State,102,1066,"Score(team_a=11, team_b=4)",Tennessee-Chattanooga,166.0,568.0,498.0,9.545454545454545
1418,2020-02-29,Mississippi State,102,1066,"Score(team_a=13, team_b=4)",St Benedict,159.0,604.0,462.0,10.384615384615383
1420,2020-02-29,Mississippi State,102,1066,"Score(team_a=12, team_b=1)",North Texas,216.0,80.0,986.0,13.75
1421,2020-03-01,Mississippi State,102,1066,"Score(team_a=8, team_b=7)",Indiana,105.0,1055.0,11.0,1.875
1424,2020-02-22,Wesleyan,103,1058,"Score(team_a=9, team_b=1)",Amherst,156.0,656.0,402.0,13.333333333333334
1425,2020-02-22,Wesleyan,103,1058,"Score(team_a=9, team_b=7)",Swarthmore,115.0,950.0,108.0,3.3333333333333335
1426,2020-02-22,Wesleyan,103,1058,"Score(team_a=8, team_b=2)",SUNY-Albany,201.0,258.0,800.0,11.25
1431,2020-02-15,Connecticut,104,1057,"Score(team_a=13, team_b=4)",Wake Forest,164.0,575.0,482.0,10.384615384615383
1432,2020-02-15,Connecticut,104,1057,"Score(team_a=13, team_b=2)",Catholic,134.0,838.0,219.0,12.692307692307692
1434,2020-02-16,Connecticut,104,1057,"Score(team_a=10, team_b=9)",Georgetown,108.0,1029.0,28.0,1.5
1435,2020-02-16,Connecticut,104,1057,"Score(team_a=10, team_b=13)",Swarthmore,115.0,950.0,107.0,-3.4615384615384612
1436,2020-03-07,Connecticut,104,1057,"Score(team_a=8, team_b=6)",Williams,161.0,592.0,465.0,3.75
1438,2020-03-07,Connecticut,104,1057,"Score(team_a=11, team_b=5)",Drexel,146.0,748.0,309.0,8.181818181818182
1440,2020-03-08,Connecticut,104,1057,"Score(team_a=12, team_b=5)",Williams,161.0,592.0,465.0,8.75
1443,2020-02-29,Indiana,105,1055,"Score(team_a=9, team_b=5)",LSU,139.0,812.0,243.0,6.666666666666667
1448,2020-03-01,Indiana,105,1055,"Score(team_a=13, team_b=6)",St Benedict,159.0,604.0,451.0,8.076923076923077
1455,2020-02-08,Pacific Lutheran,107,1047,"Score(team_a=10, team_b=3)",Sonoma State,162.0,589.0,458.0,10.5
1460,2020-02-09,Pacific Lutheran,107,1047,"Score(team_a=10, team_b=0)",Claremont,158.0,616.0,431.0,15.0
1464,2020-03-01,Pacific Lutheran,107,1047,"Score(team_a=15, team_b=6)",Seattle,168.0,564.0,483.0,9.0
1468,2020-01-25,Georgetown,108,1029,"Score(team_a=13, team_b=5)",Virginia Commonwealth,167.0,564.0,465.0,9.23076923076923
1472,2020-01-26,Georgetown,108,1029,"Score(team_a=12, team_b=2)",Virginia Commonwealth,167.0,564.0,465.0,12.5
1475,2020-02-15,Georgetown,108,1029,"Score(team_a=10, team_b=8)",Maryland,110.0,1018.0,11.0,3.0
1478,2020-02-16,Georgetown,108,1029,"Score(team_a=9, team_b=7)",Maryland,110.0,1018.0,11.0,3.3333333333333335
1479,2020-03-07,Yale,109,1026,"Score(team_a=7, team_b=6)",MIT,133.0,844.0,182.0,2.142857142857143
1490,2020-02-16,Maryland,110,1018,"Score(team_a=12, team_b=11)",George Mason,137.0,820.0,198.0,1.25
1492,2020-02-29,Maryland,110,1018,"Score(team_a=11, team_b=3)",Charleston,179.0,467.0,551.0,10.909090909090908
1493,2020-02-29,Maryland,110,1018,"Score(team_a=6, team_b=7)",East Carolina,141.0,795.0,223.0,-2.142857142857143
1495,2020-02-29,Maryland,110,1018,"Score(team_a=8, team_b=5)",Catholic,134.0,838.0,180.0,5.625
1498,2020-03-01,Maryland,110,1018,"Score(team_a=15, team_b=4)",Catholic,134.0,838.0,180.0,11.0
1502,2020-02-22,SUNY-Geneseo,111,1014,"Score(team_a=9, team_b=3)",Ithaca,219.0,35.0,979.0,10.0
1503,2020-02-23,SUNY-Geneseo,111,1014,"Score(team_a=13, team_b=2)",SUNY-Albany,201.0,258.0,756.0,12.692307692307692
1504,2020-02-23,SUNY-Geneseo,111,1014,"Score(team_a=7, team_b=9)",Swarthmore,115.0,950.0,64.0,-3.3333333333333335
1508,2020-02-08,Rice,113,956,"Score(team_a=11, team_b=4)",Houston,241.0,-323.0,1279.0,9.545454545454545
1509,2020-02-08,Rice,113,956,"Score(team_a=8, team_b=10)",Tulane,120.0,929.0,27.0,-3.0
1510,2020-02-09,Rice,113,956,"Score(team_a=13, team_b=7)",Texas Christian,181.0,460.0,496.0,6.9230769230769225
1512,2020-02-09,Rice,113,956,"Score(team_a=10, team_b=7)",Tulane,120.0,929.0,27.0,4.5
1517,2020-02-23,Rice,113,956,"Score(team_a=13, team_b=5)",North Texas,216.0,80.0,876.0,9.23076923076923
1518,2020-02-23,Rice,113,956,"Score(team_a=13, team_b=6)",Baylor,177.0,492.0,464.0,8.076923076923077
1520,2020-02-15,Iowa State,114,951,"Score(team_a=11, team_b=2)",Belmont,199.0,283.0,668.0,12.272727272727272
1521,2020-02-15,Iowa State,114,951,"Score(team_a=9, team_b=7)",Wisconsin-Milwaukee,152.0,701.0,250.0,3.3333333333333335
1523,2020-02-15,Iowa State,114,951,"Score(team_a=8, team_b=1)",Jacksonville State,173.0,527.0,424.0,13.125
1527,2020-03-07,Iowa State,114,951,"Score(team_a=7, team_b=5)",Arkansas,188.0,403.0,548.0,4.285714285714286
1528,2020-03-07,Iowa State,114,951,"Score(team_a=10, team_b=3)",Wisconsin-Oshkosh,220.0,23.0,928.0,10.5
1533,2020-03-08,Iowa State,114,951,"Score(team_a=10, team_b=5)",Minnesota-Duluth,189.0,392.0,559.0,7.5
1534,2020-03-08,Iowa State,114,951,"Score(team_a=8, team_b=6)",John Brown,131.0,858.0,93.0,3.75
1535,2020-02-15,Swarthmore,115,950,"Score(team_a=11, team_b=8)",George Mason,137.0,820.0,130.0,4.090909090909091
1539,2020-02-16,Swarthmore,115,950,"Score(team_a=9, team_b=8)",Catholic,134.0,838.0,112.0,1.6666666666666667
1541,2020-02-22,Swarthmore,115,950,"Score(team_a=11, team_b=3)",SUNY-Albany,201.0,258.0,692.0,10.909090909090908
1543,2020-02-22,Swarthmore,115,950,"Score(team_a=7, team_b=5)",Amherst,156.0,656.0,294.0,4.285714285714286
1550,2020-01-25,Denver,116,949,"Score(team_a=10, team_b=5)",Northern Arizona,126.0,888.0,61.0,7.5
1551,2020-01-26,Denver,116,949,"Score(team_a=9, team_b=7)",Arizona State,145.0,755.0,194.0,3.3333333333333335
1552,2020-01-26,Denver,116,949,"Score(team_a=10, team_b=4)",Arizona,180.0,466.0,483.0,9.0
1554,2020-02-22,Denver,116,949,"Score(team_a=8, team_b=5)",Oklahoma,198.0,286.0,663.0,5.625
1555,2020-02-22,Denver,116,949,"Score(team_a=10, team_b=7)",Tulsa,176.0,506.0,443.0,4.5
1556,2020-02-22,Denver,116,949,"Score(team_a=9, team_b=8)",Air Force,165.0,571.0,378.0,1.6666666666666667
1557,2020-02-22,Denver,116,949,"Score(team_a=7, team_b=2)",Missouri,231.0,-112.0,1061.0,10.714285714285714
1558,2020-02-23,Denver,116,949,"Score(team_a=15, team_b=0)",Colorado School of Mines,210.0,180.0,769.0,15.0
1559,2020-02-23,Denver,116,949,"Score(team_a=12, team_b=9)",Grinnell,192.0,343.0,606.0,3.75
1561,2020-02-23,Denver,116,949,"Score(team_a=9, team_b=5)",John Brown,131.0,858.0,91.0,6.666666666666667
1562,2020-03-07,Denver,116,949,"Score(team_a=8, team_b=4)",Colorado School of Mines,210.0,180.0,769.0,7.5
1563,2020-03-07,Denver,116,949,"Score(team_a=7, team_b=2)",Air Force,165.0,571.0,378.0,10.714285714285714
1565,2020-02-08,Trinity,117,943,"Score(team_a=8, team_b=3)",Texas Christian,181.0,460.0,483.0,9.375
1566,2020-02-08,Trinity,117,943,"Score(team_a=12, team_b=5)",Sam Houston State,213.0,130.0,813.0,8.75
1569,2020-02-09,Trinity,117,943,"Score(team_a=8, team_b=6)",Tulane,120.0,929.0,14.0,3.75
1571,2020-02-22,Trinity,117,943,"Score(team_a=10, team_b=7)",Baylor,177.0,492.0,451.0,4.5
1573,2020-02-22,Trinity,117,943,"Score(team_a=8, team_b=6)",Arkansas,188.0,403.0,540.0,3.75
1575,2020-02-23,Trinity,117,943,"Score(team_a=8, team_b=6)",Texas Christian,181.0,460.0,483.0,3.75
1579,2020-02-01,California-San Diego B,118,939,"Score(team_a=7, team_b=8)",Chico State,121.0,929.0,10.0,-1.875
1582,2020-02-01,California-San Diego B,118,939,"Score(team_a=10, team_b=3)",California-Irvine,170.0,546.0,393.0,10.5
1585,2020-02-02,California-San Diego B,118,939,"Score(team_a=10, team_b=3)",Arizona State,145.0,755.0,184.0,10.5
1587,2020-02-29,California-San Diego B,118,939,"Score(team_a=8, team_b=7)",Claremont,158.0,616.0,323.0,1.875
1589,2020-03-07,California-San Diego B,118,939,"Score(team_a=7, team_b=6)",Nevada-Reno,140.0,803.0,136.0,2.142857142857143
1591,2020-03-07,California-San Diego B,118,939,"Score(team_a=9, team_b=4)",Santa Clara,136.0,823.0,116.0,8.333333333333334
1593,2020-03-08,California-San Diego B,118,939,"Score(team_a=8, team_b=6)",Sonoma State,162.0,589.0,350.0,3.75
1596,2020-02-22,Syracuse,119,930,"Score(team_a=13, team_b=2)",Salisbury,249.0,-537.0,1467.0,12.692307692307692
1599,2020-02-22,Syracuse,119,930,"Score(team_a=12, team_b=4)",Johns Hopkins,235.0,-171.0,1101.0,10.0
1600,2020-02-23,Syracuse,119,930,"Score(team_a=11, team_b=6)",Maryland-Baltimore County,171.0,543.0,387.0,6.8181818181818175
1601,2020-02-23,Syracuse,119,930,"Score(team_a=9, team_b=6)",West Virginia,175.0,515.0,415.0,5.0
1603,2020-02-23,Syracuse,119,930,"Score(team_a=11, team_b=8)",MIT,133.0,844.0,86.0,4.090909090909091
1606,2020-03-07,Syracuse,119,930,"Score(team_a=8, team_b=6)",SUNY-Stony Brook,127.0,884.0,46.0,3.75
1607,2020-03-07,Syracuse,119,930,"Score(team_a=8, team_b=9)",Williams,161.0,592.0,338.0,-1.6666666666666667
1608,2020-03-08,Syracuse,119,930,"Score(team_a=11, team_b=7)",Marist,206.0,211.0,719.0,5.454545454545454
1611,2020-01-25,Tulane,120,929,"Score(team_a=12, team_b=1)",Georgia College,149.0,715.0,214.0,13.75
1616,2020-01-26,Tulane,120,929,"Score(team_a=6, team_b=5)",Georgia College,149.0,715.0,214.0,2.5
1617,2020-02-08,Tulane,120,929,"Score(team_a=13, team_b=0)",Houston,241.0,-323.0,1252.0,14.999999999999998
1620,2020-02-09,Tulane,120,929,"Score(team_a=10, team_b=4)",Sam Houston State,213.0,130.0,799.0,9.0
1630,2020-02-08,Chico State,121,929,"Score(team_a=11, team_b=4)",Air Force,165.0,571.0,358.0,9.545454545454545
1631,2020-02-08,Chico State,121,929,"Score(team_a=10, team_b=7)",Santa Clara,136.0,823.0,106.0,4.5
1634,2020-02-09,Chico State,121,929,"Score(team_a=5, team_b=6)",Air Force,165.0,571.0,358.0,-2.5
1636,2020-02-29,Western Washington B,122,920,"Score(team_a=11, team_b=5)",Seattle,168.0,564.0,356.0,8.181818181818182
1637,2020-02-29,Western Washington B,122,920,"Score(team_a=13, team_b=6)",Portland State,183.0,450.0,470.0,8.076923076923077
1641,2020-03-01,Western Washington B,122,920,"Score(team_a=13, team_b=9)",Portland State,183.0,450.0,470.0,4.615384615384615
1643,2020-02-08,American,123,916,"Score(team_a=15, team_b=5)",Christopher Newport,226.0,-30.0,946.0,10.0
1645,2020-02-08,American,123,916,"Score(team_a=10, team_b=9)",George Mason,137.0,820.0,96.0,1.5
1647,2020-02-09,American,123,916,"Score(team_a=13, team_b=2)",Maryland-Baltimore County,171.0,543.0,373.0,12.692307692307692
1650,2020-02-29,American,123,916,"Score(team_a=9, team_b=2)",Virginia Commonwealth,167.0,564.0,352.0,11.666666666666668
1656,2020-02-15,Alabama-Huntsville,124,909,"Score(team_a=11, team_b=8)",Alabama-Birmingham,125.0,894.0,15.0,4.090909090909091
1662,2020-02-16,Alabama-Huntsville,124,909,"Score(team_a=11, team_b=5)",Jacksonville State,173.0,527.0,382.0,8.181818181818182
1668,2020-03-01,Alabama-Huntsville,124,909,"Score(team_a=11, team_b=9)",Georgia College,149.0,715.0,194.0,2.727272727272727
1675,2020-02-16,Alabama-Birmingham,125,894,"Score(team_a=13, team_b=2)",Belmont,199.0,283.0,611.0,12.692307692307692
1677,2020-01-25,Northern Arizona,126,888,"Score(team_a=12, team_b=6)",Arizona,180.0,466.0,422.0,7.5
1682,2020-01-26,Northern Arizona,126,888,"Score(team_a=5, team_b=7)",Arizona State,145.0,755.0,133.0,-4.285714285714286
1683,2020-02-29,Northern Arizona,126,888,"Score(team_a=13, team_b=2)",Idaho,204.0,241.0,647.0,12.692307692307692
1684,2020-02-29,Northern Arizona,126,888,"Score(team_a=8, team_b=3)",Nevada-Reno,140.0,803.0,85.0,9.375
1685,2020-02-29,Northern Arizona,126,888,"Score(team_a=8, team_b=9)",Oregon State,130.0,869.0,19.0,-1.6666666666666667
1687,2020-03-01,Northern Arizona,126,888,"Score(team_a=9, team_b=8)",Montana State University,132.0,850.0,38.0,1.6666666666666667
1688,2020-03-01,Northern Arizona,126,888,"Score(team_a=5, team_b=3)",Boise State,185.0,431.0,457.0,6.0
1689,2020-03-01,Northern Arizona,126,888,"Score(team_a=11, team_b=3)",Montana,194.0,327.0,561.0,10.909090909090908
1690,2020-03-01,Northern Arizona,126,888,"Score(team_a=6, team_b=3)",Oregon State,130.0,869.0,19.0,7.5
1694,2020-03-07,SUNY-Stony Brook,127,884,"Score(team_a=6, team_b=5)",Drexel,146.0,748.0,136.0,2.5
